sense_uid	entry_id	ordinal	sense_kind	pos	pos_simp	tags	register	domain	def_trad	def_simp	expl_trad	expl_simp	exemption	sgi	prompt_id	review_status	adjudication	edits
維|维|wei2~3	維|维|wei2	3	defined	["名"]	["名"]	["abbr"]	[]	[]	維生素的簡稱，多用在字母前面	维生素的简称，多用在字母前面	維生素是身體需要的一類物質。	维生素是身体需要的一类物质。	phenomenon	[4]	abbreviation	unreviewed		[]
維持|维持|wei2 chi2~1	維持|维持|wei2 chi2	1	defined	["動"]	["动"]	[]	[]	[]	使原有的情況繼續下去，不改變	使原有的情况继续下去，不改变	「維持」多指用力量讓情況不變，「保持」多指自己一直留著某種狀態。	「维持」多指用力量让情况不变，「保持」多指自己一直留着某种状态。		[0]	general	unreviewed		[]
網|网|wang3~1	網|网|wang3	1	defined	["名"]	["名"]	[]	[]	[]	用線做成、上面有許多小孔的東西	用线做成、上面有许多小孔的东西				[0]	general	unreviewed		[]
網|网|wang3~2	網|网|wang3	2	defined	["名"]	["名"]	[]	[]	["tech"]	許多電腦連接成的系統，用來傳送信息	许多电脑连接成的系统，用来传送信息				[1]	general	unreviewed		[]
網|网|wang3~3	網|网|wang3	3	defined	["動"]	["动"]	[]	[]	[]	用漁網捕捉魚或別的東西	用渔网捕捉鱼或别的东西				[2]	general	unreviewed		[]
網站|网站|wang3 zhan4~1	網站|网站|wang3 zhan4	1	defined	["名"]	["名"]	[]	[]	["tech"]	在網絡上提供信息和服務的地方	在网络上提供信息和服务的地方				[0]	general	unreviewed		[]
緊張|紧张|jin3 zhang1~1	緊張|紧张|jin3 zhang1	1	defined	["形"]	["形"]	[]	[]	[]	心裡不安，感到害怕的	心里不安，感到害怕的				[0, 1, 7]	general	unreviewed		[]
緊張|紧张|jin3 zhang1~2	緊張|紧张|jin3 zhang1	2	defined	["形"]	["形"]	[]	[]	[]	事情急或關係不好，使人不能放鬆的	事情急或关系不好，使人不能放松的				[2, 3, 4]	general	unreviewed		[]
緊張|紧张|jin3 zhang1~3	緊張|紧张|jin3 zhang1	3	defined	["形"]	["形"]	[]	[]	[]	東西少，不夠大家用的	东西少，不够大家用的				[5, 6]	general	unreviewed		[]
緊急|紧急|jin3 ji2~1	緊急|紧急|jin3 ji2	1	defined	["形"]	["形"]	[]	[]	[]	必須馬上處理的，不能再等	必须马上处理的，不能再等	「緊急」說的是事情，「著急」說的是人的心情。	「紧急」说的是事情，「着急」说的是人的心情。		[0, 1]	general	unreviewed		[]
線|线|xian4~1	線|线|xian4	1	defined	["名"]	["名"]	[]	[]	[]	用棉、金屬等做成的細長的東西	用棉、金属等做成的细长的东西				[0, 1, 2, 4]	general	unreviewed		[]
線|线|xian4~2	線|线|xian4	2	defined	["名"]	["名"]	[]	[]	[]	點移動而成的細長圖形	点移动而成的细长图形				[3]	general	unreviewed		[]
線|线|xian4~3	線|线|xian4	3	defined	["名"]	["名"]	[]	[]	[]	車、船等來往經過的路線	车、船等来往经过的路线				[]	general	unreviewed		[]
線|线|xian4~4	線|线|xian4	4	defined	["名"]	["名"]	[]	[]	[]	用在數字後面，表示城市等的等級	用在数字后面，表示城市等的等级	「一線」指等級最高的，數字越大等級越低。	「一线」指等级最高的，数字越大等级越低。		[5]	general	unreviewed		[]
編|编|bian1~1	編|编|bian1	1	defined	["動"]	["动"]	[]	[]	[]	把長條的東西互相穿過，做成一件東西	把长条的东西互相穿过，做成一件东西				[0, 1]	general	unreviewed		[]
編|编|bian1~2	編|编|bian1	2	defined	["動"]	["动"]	[]	[]	[]	按一定的規則安排人或東西的位置	按一定的规则安排人或东西的位置				[2, 3, 4]	general	unreviewed		[]
編|编|bian1~3	編|编|bian1	3	defined	["動"]	["动"]	[]	[]	[]	把材料整理成書或節目	把材料整理成书或节目				[5, 6]	general	unreviewed		[]
編|编|bian1~4	編|编|bian1	4	defined	["動"]	["动"]	[]	[]	[]	自己想出故事、歌曲等作品	自己想出故事、歌曲等作品				[7, 8]	general	unreviewed		[]
編|编|bian1~5	編|编|bian1	5	defined	["動"]	["动"]	[]	[]	[]	把假的事情說得像真的一樣	把假的事情说得像真的一样	「編」用在這個意思時，常帶著不相信的語氣。	「编」用在这个意思时，常带着不相信的语气。		[9, 10]	general	unreviewed		[]
編輯|编辑|bian1 ji2~1	編輯|编辑|bian1 ji2	1	defined	["動"]	["动"]	[]	[]	[]	整理、修改文字或資料，使可以發表	整理、修改文字或资料，使可以发表				[0, 1]	general	unreviewed		[]
編輯|编辑|bian1 ji2~2	編輯|编辑|bian1 ji2	2	defined	["名"]	["名"]	[]	[]	[]	負責整理、修改文字的工作人員	负责整理、修改文字的工作人员				[2, 3]	general	unreviewed		[]
總|总|zong3~1	總|总|zong3	1	defined	["副"]	["副"]	[]	[]	[]	表示每次都這樣，沒有改變	表示每次都这样，没有改变	說話時常常說成「總是」，意思一樣。	说话时常常说成「总是」，意思一样。		[2]	general	unreviewed		[]
總|总|zong3~2	總|总|zong3	2	defined	["副"]	["副"]	[]	[]	[]	表示不管怎樣，最後一定會這樣	表示不管怎样，最后一定会这样	這個意思常說成「總會」、「總要」，指最後必然如此。	这个意思常说成「总会」、「总要」，指最后必然如此。		[3, 4]	general	unreviewed		[]
總|总|zong3~3	總|总|zong3	3	defined	["形"]	["形"]	["bound-form"]	[]	[]	全部合在一起的	全部合在一起的				[0]	bound-form	unreviewed		[]
總|总|zong3~4	總|总|zong3	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	為首的，地位最高的	为首的，地位最高的				[]	bound-form	unreviewed		[]
總|总|zong3~5	總|总|zong3	5	defined	["動"]	["动"]	["bound-form"]	[]	[]	把各部分合在一起	把各部分合在一起				[1]	bound-form	unreviewed		[]
總|总|zong3~6	總|总|zong3	6	defined	["名"]	["名"]	["abbr"]	[]	[]	總經理等職位的簡稱	总经理等职位的简称	稱呼時放在姓的後面，如「李總」、「王總」。	称呼时放在姓的后面，如「李总」、「王总」。		[5]	abbreviation	unreviewed		[]
總是|总是|zong3 shi4~1	總是|总是|zong3 shi4	1	defined	["副"]	["副"]	[]	[]	[]	表示每次都這樣，沒有改變	表示每次都这样，没有改变	「總是」指每次都這樣，「常常」只是次數多。	「总是」指每次都这样，「常常」只是次数多。		[0]	general	unreviewed		[]
總統|总统|zong3 tong3~1	總統|总统|zong3 tong3	1	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	國家的最高領導人，多由選舉產生	国家的最高领导人，多由选举产生				[0, 1]	general	unreviewed		[]
總部|总部|zong3 bu4~1	總部|总部|zong3 bu4	1	defined	["名"]	["名"]	[]	[]	[]	組織中負責領導全部工作的機構	组织中负责领导全部工作的机构				[0]	general	unreviewed		[]
繫|系|ji4~1	繫|系|ji4	1	defined	["動"]	["动"]	[]	[]	[]	把帶子等結上或扣好，使東西不鬆開	把带子等结上或扣好，使东西不松开				[0, 1, 2]	general	unreviewed		[]
繫|系|xi4~1	繫|系|xi4	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	使事物互相連在一起	使事物互相连在一起				[0]	general	unreviewed		[]
繫|系|xi4~2	繫|系|xi4	2	defined	["動"]	["动"]	[]	["lit"]	[]	心裡一直想著，放不下	心里一直想着，放不下				[2]	general	unreviewed		[]
繫|系|xi4~3	繫|系|xi4	3	defined	["動"]	["动"]	[]	["lit"]	[]	把人抓住關起來	把人抓住关起来	舊時的用法，現在多見於古書。	旧时的用法，现在多见于古书。	archaic-form	[1]	general	unreviewed		[]
繼承|继承|ji4 cheng2~1	繼承|继承|ji4 cheng2	1	defined	["動"]	["动"]	[]	[]	[]	接受前人留下的財產、地位或事業	接受前人留下的财产、地位或事业	接受的東西可以是錢和房子，也可以是傳統、精神這類看不見的事物。	接受的东西可以是钱和房子，也可以是传统、精神这类看不见的事物。		[0, 1, 2]	general	unreviewed		[]
繼續|继续|ji4 xu4~1	繼續|继续|ji4 xu4	1	defined	["動"]	["动"]	[]	[]	[]	接著做下去，不停止	接着做下去，不停止	後面可以直接接動詞，也可以單用。	后面可以直接接动词，也可以单用。		[0]	general	unreviewed		[]
缺乏|缺乏|que1 fa2~1	缺乏|缺乏|que1 fa2	1	defined	["動"]	["动"]	[]	[]	[]	應該有的東西沒有或不夠	应该有的东西没有或不够	後面多接不能一個一個數的詞，像「經驗」「水」。說「缺乏三個人」不自然。	后面多接不能一个一个数的词，像「经验」「水」。说「缺乏三个人」不自然。		[0]	general	unreviewed		[]
罪|罪|zui4~1	罪|罪|zui4	1	defined	["名"]	["名"]	[]	[]	["law"]	法律上不允許的嚴重行為	法律上不允许的严重行为				[0, 1]	general	unreviewed		[]
罪|罪|zui4~2	罪|罪|zui4	2	defined	["名"]	["名"]	["bound-form"]	["coll"]	[]	身體或心裡受到的痛苦	身体或心里受到的痛苦				[]	general	unreviewed		[]
罪|罪|zui4~3	罪|罪|zui4	3	defined	["名"]	["名"]	[]	[]	["rel"]	宗教上指人做的壞事	宗教上指人做的坏事				[4]	general	unreviewed		[]
罪|罪|zui4~4	罪|罪|zui4	4	defined	["名"]	["名"]	[]	["lit"]	[]	做錯事情要負的責任	做错事情要负的责任				[2, 3]	general	unreviewed		[]
置|置|zhi4~1	置|置|zhi4	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	把東西放在某個地方	把东西放在某个地方				[0, 1, 2]	general	unreviewed		[]
置|置|zhi4~2	置|置|zhi4	2	defined	["動"]	["动"]	["bound-form"]	[]	[]	買進房子、家具等大件東西	买进房子、家具等大件东西				[3]	general	unreviewed		[]
羅|罗|luo2~1	羅|罗|luo2	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	從各處把人或東西收集到一起	从各处把人或东西收集到一起				[1, 2]	general	unreviewed		[]
羅|罗|luo2~2	羅|罗|luo2	2	defined	["名"]	["名"]	["bound-form"]	["lit"]	[]	用絲做成的一種薄布	用丝做成的一种薄布				[0]	general	unreviewed		[]
羅|罗|luo2~3	羅|罗|luo2	3	defined	["動"]	["动"]	["bound-form"]	["lit"]	[]	用網子抓鳥或別的小動物	用网子抓鸟或别的小动物				[3]	general	unreviewed		[]
羅|罗|luo2~4	羅|罗|luo2	4	defined	["動"]	["动"]	[]	[]	[]	舊時指用網眼很小的工具過麵粉	旧时指用网眼很小的工具过面粉			archaic-form	[4]	general	unreviewed		[]
美|美|mei3~1	美|美|mei3	1	defined	["形"]	["形"]	[]	[]	[]	樣子好看，使人喜歡的	样子好看，使人喜欢的	「美」比「漂亮」正式，還可以說聲音、心靈等。	「美」比「漂亮」正式，还可以说声音、心灵等。		[0]	general	unreviewed		[]
美|美|mei3~2	美|美|mei3	2	defined	["形"]	["形"]	[]	[]	[]	情況好，讓人滿意的	情况好，让人满意的				[1]	general	unreviewed		[]
美|美|mei3~3	美|美|mei3	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	使人或東西變得好看	使人或东西变得好看				[2]	general	unreviewed		[]
美|美|mei3~4	美|美|mei3	4	defined	["形"]	["形"]	[]	["coll"]	[]	自己覺得很好而高興的	自己觉得很好而高兴的				[3]	general	unreviewed		[]
美元|美元|mei3 yuan2~1	美元|美元|mei3 yuan2	1	defined	["名"]	["名"]	[]	[]	[]	美國的錢的單位	美国的钱的单位	說話時常說「美金」，意思和「美元」一樣。	说话时常说「美金」，意思和「美元」一样。		[0]	general	unreviewed		[]
美麗|美丽|mei3 li4~1	美麗|美丽|mei3 li4	1	defined	["形"]	["形"]	[]	[]	[]	樣子好看，讓人看了喜歡的	样子好看，让人看了喜欢的	「漂亮」多用在口語，「美麗」多用在書面。	「漂亮」多用在口语，「美丽」多用在书面。		[0]	general	unreviewed		[]
群|群|qun2~1	群|群|qun2	1	defined	["量"]	["量"]	[]	[]	[]	表示許多人或動物在一起	表示许多人或动物在一起				[2]	general	unreviewed		[]
群|群|qun2~2	群|群|qun2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	許多人或動物合成的整體	许多人或动物合成的整体				[0, 1]	general	unreviewed		[]
習慣|习惯|xi2 guan4~1	習慣|习惯|xi2 guan4	1	defined	["名"]	["名"]	[]	[]	[]	長時間做同樣的事形成的行為方式	长时间做同样的事形成的行为方式				[0, 1, 2, 4]	general	unreviewed		[]
習慣|习惯|xi2 guan4~2	習慣|习惯|xi2 guan4	2	defined	["動"]	["动"]	[]	[]	[]	常常接觸某種情況而覺得平常自然	常常接触某种情况而觉得平常自然				[3]	general	unreviewed		[]
老|老|lao3~1	老|老|lao3	1	defined	["形"]	["形"]	[]	[]	[]	年齡大的，生活了很多年的	年龄大的，生活了很多年的				[1, 2]	general	unreviewed		[]
老|老|lao3~2	老|老|lao3	2	defined	["形"]	["形"]	[]	[]	[]	很早以前就有的，不是新的	很早以前就有的，不是新的				[4, 7, 9]	general	unreviewed		[]
老|老|lao3~3	老|老|lao3	3	defined	["副"]	["副"]	[]	["coll"]	[]	表示同樣的情況經常出現	表示同样的情况经常出现	說「老是」常常表示說話的人覺得不好。	说「老是」常常表示说话的人觉得不好。		[5, 6]	general	unreviewed		[]
老|老|lao3~4	老|老|lao3	4	defined	["綴"]	["缀"]	["function-word"]	[]	[]	用在姓或數字前面，構成對人的稱呼	用在姓或数字前面，构成对人的称呼	「老三」的「三」指在家裡排行第三。加「老」的稱呼多用在熟人之間。	「老三」的「三」指在家里排行第三。加「老」的称呼多用在熟人之间。		[0]	function-word	unreviewed		[]
老|老|lao3~5	老|老|lao3	5	defined	["形"]	["形"]	["bound-form"]	[]	[]	做某事的時間長，經驗多的	做某事的时间长，经验多的				[3]	general	unreviewed		[]
老|老|lao3~6	老|老|lao3	6	defined	["副"]	["副"]	["bound-form"]	["coll"]	[]	用在少數形容詞前面，表示程度很高	用在少数形容词前面，表示程度很高				[8]	general	unreviewed		[]
老|老|lao3~7	老|老|lao3	7	defined	["形"]	["形"]	[]	[]	[]	食物做得太久，變硬而不好吃	食物做得太久，变硬而不好吃				[10]	general	unreviewed		[]
老師|老师|lao3 shi1~1	老師|老师|lao3 shi1	1	defined	["名"]	["名"]	[]	[]	[]	在學校裡教學生知識的人	在学校里教学生知识的人	中文常在姓後面加「老師」來稱呼人，如「王老師」。	中文常在姓后面加「老师」来称呼人，如「王老师」。		[0]	general	unreviewed		[]
考|考|kao3~1	考|考|kao3	1	defined	["動"]	["动"]	[]	[]	[]	參加考試，取得成績或進入學校	参加考试，取得成绩或进入学校				[4, 5]	general	unreviewed		[]
考|考|kao3~2	考|考|kao3	2	defined	["動"]	["动"]	[]	[]	[]	用問題測試別人學得怎麼樣	用问题测试别人学得怎么样				[2, 3]	general	unreviewed		[]
考|考|kao3~3	考|考|kao3	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	研究查明事情的真相	研究查明事情的真相				[0, 1]	general	unreviewed		[]
考|考|kao3~4	考|考|kao3	4	defined	["名"]	["名"]	[]	["arch"]	[]	舊時稱已經去世的父親	旧时称已经去世的父亲			archaic-form	[6]	general	unreviewed		[]
考慮|考虑|kao3 lu:4~1	考慮|考虑|kao3 lu:4	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	對事情從各個方面想，再做決定	对事情从各个方面想，再做决定	常說「考慮一下」，表示還要想想，不馬上答應。	常说「考虑一下」，表示还要想想，不马上答应。		[0, 1, 2]	general	unreviewed		[]
考試|考试|kao3 shi4~1	考試|考试|kao3 shi4	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	用問題檢查一個人學到了多少	用问题检查一个人学到了多少	「考試」可以分開說，如「考了兩次試」。	「考试」可以分开说，如「考了两次试」。		[0, 1, 2]	general	unreviewed		[]
者|者|zhe3~1	者|者|zhe3	1	defined	["綴"]	["缀"]	["function-word", "bound-form"]	[]	[]	用在動詞、形容詞或名詞後面，構成指人的名詞	用在动词、形容词或名词后面，构成指人的名词	「者」多用在文章裡，說話時常說成「…的人」。	「者」多用在文章里，说话时常说成「…的人」。		[0, 1, 2, 3]	function-word	unreviewed	edited	["E-zhe3-1"]
者|者|zhe3~2	者|者|zhe3	2	defined	["綴"]	["缀"]	["function-word", "bound-form"]	[]	[]	用在數目或「前」「後」後面，指提到過的人或事物	用在数目或「前」「后」后面，指提到过的人或事物	說完兩件事物以後，用「前者」「後者」分別指第一件和第二件。	说完两件事物以后，用「前者」「后者」分别指第一件和第二件。		[4]	function-word	unreviewed		[]
者|者|zhe3~3	者|者|zhe3	3	defined	["助"]	["助"]	["particle", "function-word"]	["lit"]	[]	用在詞語後面，表示下面要解釋這個詞	用在词语后面，表示下面要解释这个词	多用在解釋詞語的文章裡，後面常接「指」或「是」。	多用在解释词语的文章里，后面常接「指」或「是」。		[5]	function-word	unreviewed		[]
