entry_id	trad	simp	pinyin	content_status	rank	zipf_subtlex	review_status	adjudication	batch	prov_id
電視|电视|dian4 shi4	電視	电视	dian4 shi4	generated	584	5.157	unreviewed		wave1-02	154
電視台|电视台|dian4 shi4 tai2	電視台	电视台	dian4 shi4 tai2	generated	1845	4.299	unreviewed		wave1-07	120
電話|电话|dian4 hua4	電話	电话	dian4 hua4	generated	223	5.739	unreviewed		wave1-05	132
需|需|xu1	需	需	xu1	generated	1430	4.545	unreviewed		wave1-05	132
需要|需要|xu1 yao4	需要	需要	xu1 yao4	generated	115	6.121	unreviewed		wave1-01	93
露|露|lou4	露	露	lou4	generated	1404	4.559	unreviewed		wave1-09	101
露|露|lu4	露	露	lu4	generated	1403	4.559	unreviewed		wave1-09	71
靈|灵|ling2	靈	灵	ling2	generated	1249	4.658	unreviewed		wave1-05	132
靈魂|灵魂|ling2 hun2	靈魂	灵魂	ling2 hun2	generated	932	4.859	unreviewed		wave1-09	101
青|青|qing1	青	青	qing1	generated	1953	4.223	unreviewed		wave1-07	120
非|非|fei1	非	非	fei1	generated	1071	4.764	unreviewed		wave1-03	164
非常|非常|fei1 chang2	非常	非常	fei1 chang2	generated	170	5.905	unreviewed		wave1-01	93
非法|非法|fei1 fa3	非法	非法	fei1 fa3	generated	1538	4.489	unreviewed		wave1-09	101
靠|靠|kao4	靠	靠	kao4	generated	497	5.244	unreviewed		wave1-05	132
靠近|靠近|kao4 jin4	靠近	靠近	kao4 jin4	generated	1230	4.669	unreviewed		wave1-09	101
面對|面对|mian4 dui4	面對	面对	mian4 dui4	generated	831	4.935	unreviewed		wave1-05	132
革命|革命|ge2 ming4	革命	革命	ge2 ming4	generated	2124	4.025	unreviewed		wave1-08	111
音|音|yin1	音	音	yin1	generated	1730	4.377	unreviewed		wave1-06	143
音樂|音乐|yin1 yue4	音樂	音乐	yin1 yue4	generated	590	5.153	unreviewed		wave1-02	154
頁|页|xie2	頁	页	xie2	generated	1473	4.521	unreviewed		wave1-07	120
頁|页|ye4	頁	页	ye4	generated	1472	4.521	unreviewed		wave1-07	120
頂|顶|ding3	頂	顶	ding3	generated	1314	4.62	unreviewed		wave1-06	139
項|项|xiang4	項	项	xiang4	generated	1008	4.806	unreviewed		wave1-03	34
項目|项目|xiang4 mu4	項目	项目	xiang4 mu4	generated	1130	4.726	unreviewed		wave1-04	176
順|顺|shun4	順	顺	shun4	generated	1801	4.325	unreviewed		wave1-08	111
順利|顺利|shun4 li4	順利	顺利	shun4 li4	generated	1060	4.772	unreviewed		wave1-08	111
頓|顿|dun4	頓	顿	dun4	generated	940	4.851	unreviewed		wave1-03	162
領|领|ling3	領	领	ling3	generated	1616	4.444	unreviewed		wave1-06	139
領域|领域|ling3 yu4	領域	领域	ling3 yu4	generated	2007	4.187	unreviewed		wave1-07	120
領導|领导|ling3 dao3	領導	领导	ling3 dao3	generated	1605	4.452	unreviewed		wave1-05	132
領袖|领袖|ling3 xiu4	領袖	领袖	ling3 xiu4	generated	1950	4.232	unreviewed		wave1-08	111
頭|头|tou5	頭	头	tou5	generated	297	5.538	unreviewed		wave1-02	154
頻道|频道|pin2 dao4	頻道	频道	pin2 dao4	generated	1725	4.378	unreviewed		wave1-06	143
顆|颗|ke1	顆	颗	ke1	generated	919	4.866	unreviewed		wave1-04	173
題|题|ti2	題	题	ti2	generated	1938	4.241	unreviewed		wave1-08	111
顏色|颜色|yan2 se4	顏色	颜色	yan2 se4	generated	1172	4.706	unreviewed		wave1-05	132
願意|愿意|yuan4 yi4	願意	愿意	yuan4 yi4	generated	351	5.438	unreviewed		wave1-07	120
類|类|lei4	類	类	lei4	generated	1128	4.728	unreviewed		wave1-03	158
類似|类似|lei4 si4	類似	类似	lei4 si4	generated	1480	4.516	unreviewed		wave1-04	176
類型|类型|lei4 xing2	類型	类型	lei4 xing2	generated	1652	4.421	unreviewed		wave1-06	143
顧問|顾问|gu4 wen4	顧問	顾问	gu4 wen4	generated	1759	4.353	unreviewed		wave1-08	111
顯示|显示|xian3 shi4	顯示	显示	xian3 shi4	generated	1085	4.757	unreviewed		wave1-03	167
風|风|feng1	風	风	feng1	generated	1116	4.735	unreviewed		wave1-04	74
風格|风格|feng1 ge2	風格	风格	feng1 ge2	generated	1165	4.708	unreviewed		wave1-04	176
風險|风险|feng1 xian3	風險	风险	feng1 xian3	generated	1627	4.432	unreviewed		wave1-07	120
飛|飞|fei1	飛	飞	fei1	generated	667	5.065	unreviewed		wave1-03	167
飛機|飞机|fei1 ji1	飛機	飞机	fei1 ji1	generated	561	5.175	unreviewed		wave1-03	167
飛行|飞行|fei1 xing2	飛行	飞行	fei1 xing2	generated	1524	4.495	unreviewed		wave1-06	143
食|食|shi2	食	食	shi2	generated	1572	4.469	unreviewed		wave1-06	143
食|食|si4	食	食	si4	generated	1573	4.469	unreviewed		wave1-06	143
食品|食品|shi2 pin3	食品	食品	shi2 pin3	generated	1828	4.307	unreviewed		wave1-08	111
食物|食物|shi2 wu4	食物	食物	shi2 wu4	generated	898	4.883	unreviewed		wave1-05	132
飯|饭|fan4	飯	饭	fan4	generated	1121	4.733	unreviewed		wave1-08	110
養|养|yang3	養	养	yang3	generated	815	4.941	unreviewed		wave1-07	120
首|首|shou3	首	首	shou3	generated	518	5.215	unreviewed		wave1-02	150
首先|首先|shou3 xian1	首先	首先	shou3 xian1	generated	705	5.034	unreviewed		wave1-04	176
香|香|xiang1	香	香	xiang1	generated	1578	4.466	unreviewed		wave1-06	143
馬|马|ma3	馬	马	ma3	generated	430	5.307	unreviewed		wave1-01	93
馬克|马克|ma3 ke4	馬克	马克	ma3 ke4	generated	1762	4.351	unreviewed		wave1-08	111
騎|骑|ji4	騎	骑	ji4	generated	1299	4.628	unreviewed		wave1-08	111
騎|骑|qi2	騎	骑	qi2	generated	1298	4.628	unreviewed		wave1-08	107
騎士|骑士|qi2 shi4	騎士	骑士	qi2 shi4	generated	1599	4.454	unreviewed		wave1-08	111
骨|骨|gu3	骨	骨	gu3	generated	1741	4.368	unreviewed		wave1-09	101
體|体|ti3	體	体	ti3	generated	1432	4.544	unreviewed		wave1-04	176
體育|体育|ti3 yu4	體育	体育	ti3 yu4	generated	1901	4.269	unreviewed		wave1-07	120
高|高|gao1	高	高	gao1	generated	402	5.344	unreviewed		wave1-01	93
高中|高中|gao1 zhong1	高中	高中	gao1 zhong1	generated	1018	4.802	unreviewed		wave1-05	123
高中|高中|gao1 zhong4	高中	高中	gao1 zhong4	generated	1019	4.802	unreviewed		wave1-05	132
高度|高度|gao1 du4	高度	高度	gao1 du4	generated	1849	4.295	unreviewed		wave1-07	120
高級|高级|gao1 ji2	高級	高级	gao1 ji2	generated	1626	4.433	unreviewed		wave1-07	120
鬆|松|song1	鬆	松	song1	generated	1642	4.428	unreviewed		wave1-05	132
鬥|斗|dou4	鬥	斗	dou4	generated	1698	4.397	unreviewed		wave1-07	120
鬼|鬼|gui3	鬼	鬼	gui3	generated	633	5.098	unreviewed		wave1-05	129
魔|魔|mo2	魔	魔	mo2	generated	1318	4.618	unreviewed		wave1-06	136
魚|鱼|yu2	魚	鱼	yu2	generated	905	4.878	unreviewed		wave1-04	176
魯|鲁|lu3	魯	鲁	lu3	generated	2069	4.124	unreviewed		wave1-07	64
鳥|鸟|diao3	鳥	鸟	diao3	generated	999	4.811	unreviewed		wave1-04	175
鳥|鸟|niao3	鳥	鸟	niao3	generated	998	4.811	unreviewed		wave1-04	176
鹿|鹿|lu4	鹿	鹿	lu4	generated	2000	4.19	unreviewed		wave1-09	101
麗|丽|li4	麗	丽	li4	generated	1558	4.477	unreviewed		wave1-05	132
麥|麦|mai4	麥	麦	mai4	generated	1514	4.5	unreviewed		wave1-05	52
麥克|麦克|mai4 ke4	麥克	麦克	mai4 ke4	generated	1367	4.584	unreviewed		wave1-08	112
麵|面|mian4	麵	面	mian4	generated	665	5.066	unreviewed		wave1-02	154
黃|黄|huang2	黃	黄	huang2	generated	1580	4.465	unreviewed		wave1-04	176
黑人|黑人|hei1 ren2	黑人	黑人	hei1 ren2	generated	1032	4.791	unreviewed		wave1-08	111
黑色|黑色|hei1 se4	黑色	黑色	hei1 se4	generated	1545	4.483	unreviewed		wave1-08	111
點|点|dian3	點	点	dian3	generated	71	6.365	unreviewed		wave1-01	89
黨|党|dang3	黨	党	dang3	generated	1917	4.255	unreviewed		wave1-06	143
齊|齐|qi2	齊	齐	qi2	generated	1791	4.336	unreviewed		wave1-06	143
龍|龙|long2	龍	龙	long2	generated	1391	4.565	unreviewed		wave1-04	170
