sense_uid	seq	trad	simp	realized	spans	shows	shows_simp
角|角|jiao3~1	0	小孩撞到了桌子的角。	小孩撞到了桌子的角。	角	[[8, 9]]		
角|角|jiao3~2	0	這個角看起來不到九十度。	这个角看起来不到九十度。	角	[[2, 3]]		
角|角|jiao3~3	0	這隻牛的角很長。	这只牛的角很长。	角	[[4, 5]]		
角|角|jiao3~4	0	這支筆只要五角錢。	这支笔只要五角钱。	角	[[6, 7]]		
角度|角度|jiao3 du4~1	0	這兩條線的角度剛好是九十度。	这两条线的角度刚好是九十度。	角度	[[5, 7]]		
角度|角度|jiao3 du4~2	0	從學生的角度來看，這個規定不太合理。	从学生的角度来看，这个规定不太合理。	角度	[[4, 6]]		
角色|角色|jue2 se4~1	0	他在這部電影裡扮演重要的角色。	他在这部电影里扮演重要的角色。	角色	[[12, 14]]		
解|解|jie3~1	0	我怎麼也解不開這個結。	我怎么也解不开这个结。	解	[[4, 5]]		
解|解|jie3~2	0	這個問題他花了三天才解出來。	这个问题他花了三天才解出来。	解	[[10, 11]]	動	动
解|解|jie3~2	1	這道題有兩個解。	这道题有两个解。	解	[[6, 7]]	名	名
解|解|jie3~3	0	這句話你要怎麼解？	这句话你要怎么解？	解	[[7, 8]]		
解決|解决|jie3 jue2~1	0	這個問題到現在還沒有解決。	这个问题到现在还没有解决。	解決	[[10, 12]]		
解決|解决|jie3 jue2~2	0	部隊很快就解決了那些敵人。	部队很快就解决了那些敌人。	解決	[[5, 7]]		
解釋|解释|jie3 shi4~1	0	老師解釋了這個詞的意思。	老师解释了这个词的意思。	解釋	[[2, 4]]	動	动
解釋|解释|jie3 shi4~1	1	他的解釋大家都能接受。	他的解释大家都能接受。	解釋	[[2, 4]]	名	名
計劃|计划|ji4 hua4~1	0	我們的計劃還沒有完成。	我们的计划还没有完成。	計劃	[[3, 5]]	名	名
計劃|计划|ji4 hua4~1	1	他計劃明年出國讀書。	他计划明年出国读书。	計劃	[[1, 3]]	動	动
計算|计算|ji4 suan4~1	0	他計算了這次旅行要花多少錢。	他计算了这次旅行要花多少钱。	計算	[[1, 3]]		
計算|计算|ji4 suan4~2	0	出發以前，時間要計算清楚。	出发以前，时间要计算清楚。	計算	[[8, 10]]		
計算|计算|ji4 suan4~3	0	他一直在背後計算自己的同事。	他一直在背后计算自己的同事。	計算	[[6, 8]]		
討論|讨论|tao3 lun4~1	0	我們開會討論了明年的計劃。	我们开会讨论了明年的计划。	討論	[[4, 6]]		
訓練|训练|xun4 lian4~1	0	公司每年訓練新來的員工。	公司每年训练新来的员工。	訓練	[[4, 6]]	動	动
訓練|训练|xun4 lian4~1	1	他參加了三個月的訓練。	他参加了三个月的训练。	訓練	[[8, 10]]	名	名
託|托|tuo1~1	0	我託朋友幫我買了一張票。	我托朋友帮我买了一张票。	託	[[1, 2]]		
記|记|ji4~1	0	他的名字我一直記著。	他的名字我一直记着。	記	[[7, 8]]		
記|记|ji4~2	0	開會時他把重點都記了下來。	开会时他把重点都记了下来。	記	[[8, 9]]		
記|记|ji4~4	0	他給了對手一記重拳。	他给了对手一记重拳。	記	[[6, 7]]		
記憶|记忆|ji4 yi4~1	0	他用唱歌的辦法記憶生詞。	他用唱歌的办法记忆生词。	記憶	[[7, 9]]	動	动
記憶|记忆|ji4 yi4~1	1	那幾年在南方的記憶特別深。	那几年在南方的记忆特别深。	記憶	[[7, 9]]	名	名
記者|记者|ji4 zhe3~1	0	那位記者問了市長很多問題。	那位记者问了市长很多问题。	記者	[[2, 4]]		
記錄|记录|ji4 lu4~1	0	請你把會上的意見記錄下來。	请你把会上的意见记录下来。	記錄	[[8, 10]]	動	动
記錄|记录|ji4 lu4~1	1	這份記錄寫得很清楚。	这份记录写得很清楚。	記錄	[[2, 4]]	名	名
記錄|记录|ji4 lu4~2	0	他在這次比賽中打破了世界記錄。	他在这次比赛中打破了世界记录。	記錄	[[12, 14]]		
記錄|记录|ji4 lu4~3	0	今天的會由她當記錄。	今天的会由她当记录。	記錄	[[7, 9]]		
訪問|访问|fang3 wen4~1	0	市長昨天訪問了這所學校。	市长昨天访问了这所学校。	訪問	[[4, 6]]		
訪問|访问|fang3 wen4~2	0	你可以訪問這個網站查資料。	你可以访问这个网站查资料。	訪問	[[3, 5]]		
訪問|访问|fang3 wen4~3	0	記者訪問了三位年輕的作家。	记者访问了三位年轻的作家。	訪問	[[2, 4]]		
設|设|she4~1	0	學校裡設了一個新的圖書館。	学校里设了一个新的图书馆。	設	[[3, 4]]		
設|设|she4~2	0	設這個數為十，就容易算了。	设这个数为十，就容易算了。	設	[[0, 1]]		
設備|设备|she4 bei4~1	0	這家工廠的設備都很新。	这家工厂的设备都很新。	設備	[[5, 7]]		
設置|设置|she4 zhi4~1	0	車站在出口設置了服務臺。	车站在出口设置了服务台。	設置	[[5, 7]]		
設計|设计|she4 ji4~1	0	這座橋是她設計的。	这座桥是她设计的。	設計	[[5, 7]]	動	动
設計|设计|she4 ji4~1	1	大家都很喜歡這個新設計。	大家都很喜欢这个新设计。	設計	[[9, 11]]	名	名
許|许|xu3~1	0	學校不許學生帶手機進教室。	学校不许学生带手机进教室。	許	[[3, 4]]		
許多|许多|xu3 duo1~1	0	他讀過許多有關歷史的書。	他读过许多有关历史的书。	許多	[[3, 5]]		
註|注|zhu4~1	0	老師在課文旁邊註上了讀音。	老师在课文旁边注上了读音。	註	[[7, 8]]	動	动
註|注|zhu4~1	1	書後面的註寫得很清楚。	书后面的注写得很清楚。	註	[[4, 5]]	名	名
評價|评价|ping2 jia4~1	0	我們不應該隨便評價別人。	我们不应该随便评价别人。	評價	[[7, 9]]	動	动
評價|评价|ping2 jia4~1	1	這本小說得到很高的評價。	这本小说得到很高的评价。	評價	[[9, 11]]	名	名
評論|评论|ping2 lun4~1	0	大家都在評論昨天那場比賽。	大家都在评论昨天那场比赛。	評論	[[4, 6]]		
評論|评论|ping2 lun4~2	0	報紙上這篇評論很有意思。	报纸上这篇评论很有意思。	評論	[[5, 7]]		
詞|词|ci2~1	0	這個詞的意思我不太清楚。	这个词的意思我不太清楚。	詞	[[2, 3]]		
詞|词|ci2~2	0	那首歌的詞很打動人。	那首歌的词很打动人。	詞	[[4, 5]]		
詞|词|ci2~3	0	老師今天講的是宋朝的詞。	老师今天讲的是宋朝的词。	詞	[[10, 11]]		
試|试|shi4~1	0	你先試一下這種新的方法。	你先试一下这种新的方法。	試	[[2, 3]]		
試圖|试图|shi4 tu2~1	0	警方試圖找出事故的原因。	警方试图找出事故的原因。	試圖	[[2, 4]]		
試驗|试验|shi4 yan4~1	0	他們正在試驗一種新的種法。	他们正在试验一种新的种法。	試驗	[[4, 6]]	動	动
試驗|试验|shi4 yan4~1	1	這次試驗的結果讓大家很滿意。	这次试验的结果让大家很满意。	試驗	[[2, 4]]	名	名
詩|诗|shi1~1	0	他寫了一首詩送給朋友。	他写了一首诗送给朋友。	詩	[[5, 6]]		
話|话|hua4~1	0	他說的話我一句也沒聽懂。	他说的话我一句也没听懂。	話	[[3, 4]]		
話|话|hua4~2	0	這個村子的話很難懂。	这个村子的话很难懂。	話	[[5, 6]]		
該|该|gai1~1	0	你該早點睡，明天還要上學呢。	你该早点睡，明天还要上学呢。	該	[[1, 2]]		
該|该|gai1~2	0	他早上就出發了，現在該到了。	他早上就出发了，现在该到了。	該	[[10, 11]]		
該|该|gai1~3	0	排隊買票，下一個就該我了。	排队买票，下一个就该我了。	該	[[9, 10]]		
該|该|gai1~4	0	該公司已經正式宣布這個消息。	该公司已经正式宣布这个消息。	該	[[0, 1]]		
該|该|gai1~5	0	他還該我兩百塊錢，一直沒還。	他还该我两百块钱，一直没还。	該	[[2, 3]]		
認為|认为|ren4 wei2~1	0	我認為這個辦法很好，可以試一試。	我认为这个办法很好，可以试一试。	認為	[[1, 3]]		
認識|认识|ren4 shi5~1	0	我們是在大學裡認識的。	我们是在大学里认识的。	認識	[[7, 9]]		
認識|认识|ren4 shi5~1	1	這幾個字我都不認識。	这几个字我都不认识。	認識	[[7, 9]]		
認識|认识|ren4 shi5~2	0	他對這個問題的認識很深。	他对这个问题的认识很深。	認識	[[7, 9]]		
語言|语言|yu3 yan2~1	0	他一共會說四種語言。	他一共会说四种语言。	語言	[[7, 9]]		
說|说|shuo1~1	0	這件事你先別跟別人說。	这件事你先别跟别人说。	說	[[9, 10]]		
說|说|shuo1~2	0	弟弟把杯子打破，被媽媽說了幾句。	弟弟把杯子打破，被妈妈说了几句。	說	[[11, 12]]		
說明|说明|shuo1 ming2~1	0	老師向我們說明了考試的要求。	老师向我们说明了考试的要求。	說明	[[5, 7]]		
說明|说明|shuo1 ming2~2	0	這本書前面有一段說明。	这本书前面有一段说明。	說明	[[8, 10]]		
說明|说明|shuo1 ming2~3	0	這些數字說明問題很嚴重。	这些数字说明问题很严重。	說明	[[4, 6]]		
說法|说法|shuo1 fa3~1	0	這位法師常為大家說法。	这位法师常为大家说法。	說法	[[8, 10]]		
說法|说法|shuo1 fa5~1	0	換一種說法，他也許就能接受。	换一种说法，他也许就能接受。	說法	[[3, 5]]		
說法|说法|shuo1 fa5~2	0	這種說法沒有任何證據。	这种说法没有任何证据。	說法	[[2, 4]]		
誰|谁|shei2~1	0	剛才打電話來的是誰？	刚才打电话来的是谁？	誰	[[8, 9]]		
誰|谁|shei2~2	0	這麼簡單的問題誰都會。	这么简单的问题谁都会。	誰	[[7, 8]]		
課|课|ke4~1	0	今天我們有三節課。	今天我们有三节课。	課	[[7, 8]]		
課|课|ke4~2	0	他這學期選了五門課。	他这学期选了五门课。	課	[[8, 9]]		
課|课|ke4~3	0	政府每年向這些公司課稅。	政府每年向这些公司课税。	課	[[9, 10]]		
課程|课程|ke4 cheng2~1	0	這學期我選了三門課程。	这学期我选了三门课程。	課程	[[8, 10]]		
調|调|diao4~1	0	公司把他調到南方工作。	公司把他调到南方工作。	調	[[4, 5]]		
調|调|diao4~3	0	這首歌的調太高，我唱不上去。	这首歌的调太高，我唱不上去。	調	[[4, 5]]		
調|调|diao4~4	0	她說話的調跟當地人不一樣。	她说话的调跟当地人不一样。	調	[[4, 5]]		
調|调|tiao2~1	0	他把電視的聲音調小了一點。	他把电视的声音调小了一点。	調	[[7, 8]]		
調|调|tiao2~2	0	這道菜的味道調得很好。	这道菜的味道调得很好。	調	[[6, 7]]		
調整|调整|tiao2 zheng3~1	0	天氣變冷了，我調整了出門的時間。	天气变冷了，我调整了出门的时间。	調整	[[7, 9]]		
調查|调查|diao4 cha2~1	0	警方正在調查這起事故的原因。	警方正在调查这起事故的原因。	調查	[[4, 6]]	動	动
調查|调查|diao4 cha2~1	1	這份調查的結果讓人意外。	这份调查的结果让人意外。	調查	[[2, 4]]	名	名
談|谈|tan2~1	0	這件事我們明天再談。	这件事我们明天再谈。	談	[[8, 9]]		
談|谈|tan2~1	1	他找我談了很久，我還是不同意。	他找我谈了很久，我还是不同意。	談	[[3, 4]]		
談判|谈判|tan2 pan4~1	0	兩家公司正在為這件事談判。	两家公司正在为这件事谈判。	談判	[[10, 12]]	動	动
談判|谈判|tan2 pan4~1	1	這次談判進行了整整三天。	这次谈判进行了整整三天。	談判	[[2, 4]]	名	名
請|请|qing3~1	0	請你先看看這份文件。	请你先看看这份文件。	請	[[0, 1]]		
請|请|qing3~2	0	我請他幫忙照顧孩子。	我请他帮忙照顾孩子。	請	[[1, 2]]		
請|请|qing3~3	0	今天我請大家吃飯，別客氣。	今天我请大家吃饭，别客气。	請	[[3, 4]]		
請求|请求|qing3 qiu2~1	0	他請求老師再給他一次機會。	他请求老师再给他一次机会。	請求	[[1, 3]]	動	动
請求|请求|qing3 qiu2~1	1	公司拒絕了他的請求。	公司拒绝了他的请求。	請求	[[7, 9]]	名	名
論|论|lun4~2	0	今天先不論這件事的對錯。	今天先不论这件事的对错。	論	[[4, 5]]		
論|论|lun4~3	0	功勞的大小要按事實來論。	功劳的大小要按事实来论。	論	[[10, 11]]		
論|论|lun4~4	0	這種水果論斤賣，不論個賣。	这种水果论斤卖，不论个卖。	論	[[4, 5]]		
講|讲|jiang3~1	0	他給孩子講了一個故事。	他给孩子讲了一个故事。	講	[[4, 5]]		
講|讲|jiang3~2	0	老師把這道題講了兩遍。	老师把这道题讲了两遍。	講	[[6, 7]]		
講|讲|jiang3~3	0	這個價錢還能再講嗎？	这个价钱还能再讲吗？	講	[[7, 8]]		
講|讲|jiang3~4	0	他這個人很講禮貌。	他这个人很讲礼貌。	講	[[5, 6]]		
講|讲|jiang3~5	0	講經驗，誰也比不上他。	讲经验，谁也比不上他。	講	[[0, 1]]		
謝|谢|xie4~2	0	院子裡的花都謝了。	院子里的花都谢了。	謝	[[6, 7]]		
證實|证实|zheng4 shi2~1	0	這個消息已經得到證實。	这个消息已经得到证实。	證實	[[8, 10]]		
證據|证据|zheng4 ju4~1	0	警方找到了新的證據。	警方找到了新的证据。	證據	[[7, 9]]		
證明|证明|zheng4 ming2~1	0	這些數據證明他的想法是對的。	这些数据证明他的想法是对的。	證明	[[4, 6]]	動	动
證明|证明|zheng4 ming2~1	1	他的成功就是最好的證明。	他的成功就是最好的证明。	證明	[[9, 11]]	名	名
證明|证明|zheng4 ming2~2	0	他帶著醫院開的證明來請假。	他带着医院开的证明来请假。	證明	[[7, 9]]		
警告|警告|jing3 gao4~1	0	醫生警告他不要再喝酒。	医生警告他不要再喝酒。	警告	[[2, 4]]	動	动
警告|警告|jing3 gao4~1	1	這已經是最後一次警告了。	这已经是最后一次警告了。	警告	[[8, 10]]	名	名
警察|警察|jing3 cha2~1	0	路口有兩個警察在指揮交通。	路口有两个警察在指挥交通。	警察	[[5, 7]]		
警方|警方|jing3 fang1~1	0	警方已經抓到了那個人。	警方已经抓到了那个人。	警方	[[0, 2]]		
議員|议员|yi4 yuan2~1	0	這位議員反對政府的新計劃。	这位议员反对政府的新计划。	議員	[[2, 4]]		
議會|议会|yi4 hui4~1	0	議會昨天通過了這項新法律。	议会昨天通过了这项新法律。	議會	[[0, 2]]		
護|护|hu4~1	0	母親用身體護住了孩子。	母亲用身体护住了孩子。	護	[[5, 6]]		
讀|读|du2~1	0	我用了三天讀完那本小說。	我用了三天读完那本小说。	讀	[[5, 6]]		
讀|读|du2~2	0	老師讓學生把課文讀一遍。	老师让学生把课文读一遍。	讀	[[8, 9]]		
讀|读|du2~2	1	這個字你讀錯了。	这个字你读错了。	讀	[[4, 5]]		
讀|读|du2~3	0	我弟弟今年讀高中。	我弟弟今年读高中。	讀	[[5, 6]]		
變|变|bian4~1	0	這幾年這個城市變了很多。	这几年这个城市变了很多。	變	[[7, 8]]		
變化|变化|bian4 hua4~1	0	情況已經變化了。	情况已经变化了。	變化	[[4, 6]]	動	动
變化|变化|bian4 hua4~1	1	這幾年村子裡的變化很大。	这几年村子里的变化很大。	變化	[[7, 9]]	名	名
變成|变成|bian4 cheng2~1	0	下了一夜的雨，路上的水變成了冰。	下了一夜的雨，路上的水变成了冰。	變成	[[11, 13]]		
讓|让|rang4~1	0	媽媽不讓我晚上喝咖啡。	妈妈不让我晚上喝咖啡。	讓	[[3, 4]]		
讓|让|rang4~1	1	這個消息讓大家很高興。	这个消息让大家很高兴。	讓	[[4, 5]]		
讓|让|rang4~2	0	車上人多，他把位置讓給了老人。	车上人多，他把位置让给了老人。	讓	[[9, 10]]		
讓|让|rang4~3	0	蛋糕讓弟弟給吃掉了。	蛋糕让弟弟给吃掉了。	讓	[[2, 3]]	被動句	被动句
谷|谷|gu3~1	0	太陽落下後，谷裡很快就冷了。	太阳落下后，谷里很快就冷了。	谷	[[6, 7]]		
豐富|丰富|feng1 fu4~1	0	這裡的食物種類非常豐富。	这里的食物种类非常丰富。	豐富	[[9, 11]]	形	形
豐富|丰富|feng1 fu4~1	1	讀書能豐富我們的生活。	读书能丰富我们的生活。	豐富	[[3, 5]]	動	动
象|象|xiang4~1	0	我在動物園看到了兩隻象。	我在动物园看到了两只象。	象	[[10, 11]]		
豬|猪|zhu1~1	0	農場裡養了幾十頭豬。	农场里养了几十头猪。	豬	[[8, 9]]		
貓|猫|mao1~1	0	這隻貓一整天都在睡覺。	这只猫一整天都在睡觉。	貓	[[2, 3]]		
貓|猫|mao1~2	0	下雨天他就貓在家裡不出門。	下雨天他就猫在家里不出门。	貓	[[5, 6]]		
貓|猫|mao1~3	0	貓壞了，網絡一直連不上。	猫坏了，网络一直连不上。	貓	[[0, 1]]		
負|负|fu4~2	0	這場比賽紅隊負於藍隊。	这场比赛红队负于蓝队。	負	[[6, 7]]		
負|负|fu4~3	0	零下五度也可以寫成負五度。	零下五度也可以写成负五度。	負	[[9, 10]]		
負責|负责|fu4 ze2~1	0	這個項目由王老師負責。	这个项目由王老师负责。	負責	[[8, 10]]		
負責|负责|fu4 ze2~2	0	他做事一向很負責。	他做事一向很负责。	負責	[[6, 8]]		
財產|财产|cai2 chan3~1	0	老先生把全部財產留給了兒子。	老先生把全部财产留给了儿子。	財產	[[6, 8]]		
貢獻|贡献|gong4 xian4~1	0	他把一生都貢獻給了教育。	他把一生都贡献给了教育。	貢獻	[[5, 7]]	動	动
貢獻|贡献|gong4 xian4~1	1	這位科學家對社會有很大的貢獻。	这位科学家对社会有很大的贡献。	貢獻	[[12, 14]]	名	名
責任|责任|ze2 ren4~1	0	照顧家人是他的責任。	照顾家人是他的责任。	責任	[[7, 9]]		
責任|责任|ze2 ren4~2	0	這次事故的責任在公司。	这次事故的责任在公司。	責任	[[5, 7]]		
貴|贵|gui4~1	0	房子越來越貴，年輕人買不起。	房子越来越贵，年轻人买不起。	貴	[[5, 6]]		
買|买|mai3~1	0	我去市場買了一些水果。	我去市场买了一些水果。	買	[[4, 5]]		
費|费|fei4~1	0	這件事費了我不少時間。	这件事费了我不少时间。	費	[[3, 4]]		
費|费|fei4~3	0	開這種車很費油，一個月要不少錢。	开这种车很费油，一个月要不少钱。	費	[[5, 6]]		
